route_id,route_name,mode,direction,stop_id,stop_name
84,84 - Sheppard West,Bus,Inbound,16282,40 Rivalda Rd
84,84 - Sheppard West,Bus,Outbound,1593,Steeles Ave West at Murray Ross Pkwy
84,84 - Sheppard West,Bus,Outbound,1602,Steeles Ave West at Northwest Gate
84,84 - Sheppard West,Bus,Outbound,3109,Sheppard Ave West at Yukon Lane
84,84 - Sheppard West,Bus,Outbound,3110,Sheppard Ave West at Faywood Blvd
84,84 - Sheppard West,Bus,Outbound,3114,Sheppard Ave West at Wilson Heights Blvd East Side
84,84 - Sheppard West,Bus,Outbound,4806,Bradstock Rd at Rivalda Rd
84,84 - Sheppard West,Bus,Outbound,4807,Bradstock Rd at Weston Rd East Side
84,84 - Sheppard West,Bus,Outbound,5850,100 Norfinch Dr
84,84 - Sheppard West,Bus,Outbound,5851,120 Norfinch Dr
84,84 - Sheppard West,Bus,Outbound,5855,250 Norfinch Dr
84,84 - Sheppard West,Bus,Outbound,5856,370 Norfinch Dr
84,84 - Sheppard West,Bus,Outbound,5862,Opposite 125 Norfinch Dr
84,84 - Sheppard West,Bus,Outbound,5863,154 Norfinch Dr
84,84 - Sheppard West,Bus,Outbound,5865,40 Norfinch Dr
84,84 - Sheppard West,Bus,Outbound,5869,166 Norfinch Dr
84,84 - Sheppard West,Bus,Outbound,5877,550 Oakdale Rd
84,84 - Sheppard West,Bus,Outbound,5878,92 Oakdale Rd
84,84 - Sheppard West,Bus,Outbound,5880,Oakdale Rd at Eddystone Ave
84,84 - Sheppard West,Bus,Outbound,5882,138 Oakdale Rd
84,84 - Sheppard West,Bus,Outbound,5885,Oakdale Rd at Humber Reactivation Care Centre
84,84 - Sheppard West,Bus,Outbound,5892,Oakdale Rd at Sheppard Ave West
84,84 - Sheppard West,Bus,Outbound,6060,Sheppard Ave West at Arrow Rd
84,84 - Sheppard West,Bus,Outbound,6062,Sheppard Ave West at Buckland Rd
84,84 - Sheppard West,Bus,Outbound,6067,Sheppard Ave West at Jane St
84,84 - Sheppard West,Bus,Outbound,6069,Sheppard Ave West at Jane St East Side
84,84 - Sheppard West,Bus,Outbound,6070,Sheppard Ave West at John Drury Dr
84,84 - Sheppard West,Bus,Outbound,6074,Sheppard Ave West at Keele St
84,84 - Sheppard West,Bus,Outbound,6078,Sheppard Ave West at Laura Rd East Side
84,84 - Sheppard West,Bus,Outbound,6081,Sheppard Ave West at Magellan Dr
84,84 - Sheppard West,Bus,Outbound,6082,Sheppard Ave West at Min Ave
84,84 - Sheppard West,Bus,Outbound,6084,Sheppard Ave West at Oakdale Rd
84,84 - Sheppard West,Bus,Outbound,6089,Sheppard Ave West at Tuscan Gate
84,84 - Sheppard West,Bus,Outbound,6090,Sheppard Ave West at Downsview Dells Park
84,84 - Sheppard West,Bus,Outbound,7260,Opposite 2002-2012 Sheppard Ave West
84,84 - Sheppard West,Bus,Outbound,7261,555 Sheppard Ave West
84,84 - Sheppard West,Bus,Outbound,7263,Sheppard Ave West at Bathurst St
84,84 - Sheppard West,Bus,Outbound,7264,Sheppard Ave West at Bathurst St East Side
84,84 - Sheppard West,Bus,Outbound,7271,Sheppard Ave West at Chesswood Dr
84,84 - Sheppard West,Bus,Outbound,7272,Sheppard Ave West at Don River Blvd
84,84 - Sheppard West,Bus,Outbound,7276,Sheppard Ave West at Easton Rd
84,84 - Sheppard West,Bus,Outbound,7284,Sheppard Ave West at Harlock Blvd
84,84 - Sheppard West,Bus,Outbound,7291,Sheppard Ave West at Northover St
84,84 - Sheppard West,Bus,Outbound,7296,Sheppard Ave West at Senlac Rd
84,84 - Sheppard West,Bus,Outbound,7299,Sheppard Ave West at Wilson Heights Blvd
84,84 - Sheppard West,Bus,Outbound,7304,Sheppard Ave West at Yeomans Rd East Side
84,84 - Sheppard West,Bus,Outbound,7494,Arrow Rd at Deerhide Cres (North)
84,84 - Sheppard West,Bus,Outbound,7496,Arrow Rd at Deerhide Cres (South)
84,84 - Sheppard West,Bus,Outbound,7498,Arrow Rd at Finch Ave West South Side
84,84 - Sheppard West,Bus,Outbound,7499,Arrow Rd at Gail Grove South Side
84,84 - Sheppard West,Bus,Outbound,7501,Arrow Rd at Lido Rd South Side
84,84 - Sheppard West,Bus,Outbound,7751,24 Fenmar Dr
84,84 - Sheppard West,Bus,Outbound,7752,Opposite 15 Fenmar Dr
84,84 - Sheppard West,Bus,Outbound,7770,201 Garyray Dr
84,84 - Sheppard West,Bus,Outbound,7771,Garyray Dr at Norelco Dr
84,84 - Sheppard West,Bus,Outbound,7995,Norelco Dr at Fenmar Dr
84,84 - Sheppard West,Bus,Outbound,7996,Norelco Dr at Ormont Dr
84,84 - Sheppard West,Bus,Outbound,8075,Rossdean Dr at Garyray Dr
84,84 - Sheppard West,Bus,Outbound,8076,Rossdean Dr at Steeles Ave West South Side
84,84 - Sheppard West,Bus,Outbound,8102,Signet Dr at Steeles Ave West
84,84 - Sheppard West,Bus,Outbound,8253,Steeles Ave West at Adesso Dr
84,84 - Sheppard West,Bus,Outbound,8286,Steeles Ave West at Jane St West Side
84,84 - Sheppard West,Bus,Outbound,8690,Weston Rd at Burgundy Crt North Side
84,84 - Sheppard West,Bus,Outbound,8745,Weston Rd at Mainshep Rd North Side
84,84 - Sheppard West,Bus,Outbound,8766,Weston Rd at Sheppard Ave West
84,84 - Sheppard West,Bus,Outbound,9180,Norfinch Dr at Finch Ave West
84,84 - Sheppard West,Bus,Outbound,9182,Oakdale Rd at Finch Ave West South Side - Humber Reactivation Care
84,84 - Sheppard West,Bus,Outbound,9184,Norfinch Dr at Steeles Ave West South Side
84,84 - Sheppard West,Bus,Outbound,9505,46 Norelco Dr
84,84 - Sheppard West,Bus,Outbound,9676,20 Norelco Dr
84,84 - Sheppard West,Bus,Outbound,11876,Sheppard Ave West at Banting Ave
84,84 - Sheppard West,Bus,Outbound,11955,Arrow Rd at Sheppard Ave West
84,84 - Sheppard West,Bus,Outbound,12926,700 Arrow Rd
84,84 - Sheppard West,Bus,Outbound,13437,Sheppard Ave West at Walkway to Norman Wesley Way
84,84 - Sheppard West,Bus,Outbound,13458,Opposite 1111 Arrow Rd
84,84 - Sheppard West,Bus,Outbound,13467,St Basil The Great College School
84,84 - Sheppard West,Bus,Outbound,14520,Signet Dr at High Meadow Pl
84,84 - Sheppard West,Bus,Outbound,14651,Sheppard West Station
84,84 - Sheppard West,Bus,Outbound,14774,Sheppard-Yonge Station
84,84 - Sheppard West,Bus,Outbound,15386,Sheppard Ave West at Abraham Welsh Rd East Side
84,84 - Sheppard West,Bus,Outbound,15435,Sheppard Ave West at William R Allen Rd
84,84 - Sheppard West,Bus,Outbound,15572,Pioneer Village Station
84,84 - Sheppard West,Bus,Outbound,15631,Sheppard Ave West at Vitti St - Downsview Park Station
84,84 - Sheppard West,Bus,Outbound,16232,Sheppard Ave West at Pewter Rd
84,84 - Sheppard West,Bus,Outbound,16240,Sheppard Ave West at Sentinel Rd
84,84 - Sheppard West,Bus,Outbound,16282,40 Rivalda Rd
84,84 - Sheppard West,Bus,Outbound,16732,Sheppard Ave W at Gorman Park Rd
85,85 - Sheppard East,Bus,Inbound,4592,Sheppard Ave East at Malvern St
85,85 - Sheppard East,Bus,Inbound,5038,East Ave at Kirkdene Dr
85,85 - Sheppard East,Bus,Inbound,5041,East Ave at Ridgewood Rd North Side
85,85 - Sheppard East,Bus,Inbound,5043,East Ave at Wheeling Dr
85,85 - Sheppard East,Bus,Inbound,5123,East Ave at Island Rd
85,85 - Sheppard East,Bus,Inbound,5519,Rouge Hill GO Station Loop
85,85 - Sheppard East,Bus,Inbound,6054,Sheppard Ave East at Glen Watford Dr
85,85 - Sheppard East,Bus,Inbound,6354,East Ave at Clark Secor Pl North Side
85,85 - Sheppard East,Bus,Inbound,6355,East Ave at East Willow Gate
85,85 - Sheppard East,Bus,Inbound,6357,East Ave at Maberley Cres (North)
85,85 - Sheppard East,Bus,Inbound,6472,Island Rd at Port Union Rd
85,85 - Sheppard East,Bus,Inbound,6527,Toronto Zoo
85,85 - Sheppard East,Bus,Inbound,7134,Sheppard Ave East at Walkway to Winstanly Cres
85,85 - Sheppard East,Bus,Inbound,7135,Sheppard Ave East at Walkway to Hutcherson Sq
85,85 - Sheppard East,Bus,Inbound,7137,Sheppard Ave East at Murison Blvd West Side
85,85 - Sheppard East,Bus,Inbound,7138,Sheppard Ave East at Walkway to Howell Sq
85,85 - Sheppard East,Bus,Inbound,7149,Sheppard Ave East at Bay Mills Blvd
85,85 - Sheppard East,Bus,Inbound,7155,Sheppard Ave East at Birchmount Rd
85,85 - Sheppard East,Bus,Inbound,7158,Sheppard Ave East at Boydwood Lane
85,85 - Sheppard East,Bus,Inbound,7160,Sheppard Ave East at Brenyon Way West Side
85,85 - Sheppard East,Bus,Inbound,7161,Sheppard Ave East at Brian Dr West Side
85,85 - Sheppard East,Bus,Inbound,7164,Sheppard Ave East at Brimley Rd
85,85 - Sheppard East,Bus,Inbound,7166,Sheppard Ave East at Brownspring Rd
85,85 - Sheppard East,Bus,Inbound,7176,Sheppard Ave East at Rouge River Dr (East)
85,85 - Sheppard East,Bus,Inbound,7180,Sheppard Ave East at Atrium Lane
85,85 - Sheppard East,Bus,Inbound,7182,Sheppard Ave East at Grand River Blvd North Side
85,85 - Sheppard East,Bus,Inbound,7187,Sheppard Ave East at Harrisfarm Gate
85,85 - Sheppard East,Bus,Inbound,7191,1900 Sheppard Ave East
85,85 - Sheppard East,Bus,Inbound,7193,4770 Sheppard Ave East
85,85 - Sheppard East,Bus,Inbound,7195,Sheppard Ave East at Idagrove Gate
85,85 - Sheppard East,Bus,Inbound,7197,Sheppard Ave East at Kennedy Rd
85,85 - Sheppard East,Bus,Inbound,7198,Sheppard Ave East at Kingston Rd North Side
85,85 - Sheppard East,Bus,Inbound,7207,Sheppard Ave East at Markham Rd
85,85 - Sheppard East,Bus,Inbound,7208,Sheppard Ave East at Massie St West Side
85,85 - Sheppard East,Bus,Inbound,7211,Sheppard Ave East at McCowan Rd
85,85 - Sheppard East,Bus,Inbound,7213,Sheppard Ave East at Meadowvale Rd
85,85 - Sheppard East,Bus,Inbound,7218,Sheppard Ave East at Midland Ave
85,85 - Sheppard East,Bus,Inbound,7223,Sheppard Ave East at Neilson Rd
85,85 - Sheppard East,Bus,Inbound,7226,Sheppard Ave East at Parkway Forest Dr West Side
85,85 - Sheppard East,Bus,Inbound,7229,Sheppard Ave East at Pharmacy Ave
85,85 - Sheppard East,Bus,Inbound,7236,8800 Sheppard Ave East
85,85 - Sheppard East,Bus,Inbound,7239,8270 Sheppard Ave East
85,85 - Sheppard East,Bus,Inbound,7245,Sheppard Ave East at Settlers Rd
85,85 - Sheppard East,Bus,Inbound,7248,Sheppard Ave East at Shorting Rd
85,85 - Sheppard East,Bus,Inbound,7251,Sheppard Ave East at Victoria Park Ave
85,85 - Sheppard East,Bus,Inbound,7255,Sheppard Ave East at Warden Ave
85,85 - Sheppard East,Bus,Inbound,7256,Sheppard Ave East at Washburn Way
85,85 - Sheppard East,Bus,Inbound,9319,Sheppard Ave East at Morningside Ave West Side
85,85 - Sheppard East,Bus,Inbound,9343,Meadowvale Loop at Sheppard Ave East
85,85 - Sheppard East,Bus,Inbound,9513,Sheppard Ave East at Victoria Park Ave West Side
85,85 - Sheppard East,Bus,Inbound,9672,Park Rd (Zoo) at Kirkhams Rd East Side
85,85 - Sheppard East,Bus,Inbound,9779,Sheppard Ave East at Water Tower Gate
85,85 - Sheppard East,Bus,Inbound,9813,Sheppard Ave East at Vandorf St
85,85 - Sheppard East,Bus,Inbound,9859,Sheppard Ave East at Markham Rd West Side
85,85 - Sheppard East,Bus,Inbound,9965,Sheppard Ave East at Gateforth Dr
85,85 - Sheppard East,Bus,Inbound,10676,8150 Sheppard Ave East
85,85 - Sheppard East,Bus,Inbound,11258,Sheppard Ave East at Scunthorpe Rd West Side
85,85 - Sheppard East,Bus,Inbound,11670,Sheppard Ave East at Meadowvale Rd West Side
85,85 - Sheppard East,Bus,Inbound,13068,Lawrence Ave East at East Ave - Rouge Hill GO Station
85,85 - Sheppard East,Bus,Inbound,13887,Sheppard Ave East at Rainbow Ridge Ave
85,85 - Sheppard East,Bus,Inbound,13888,Sheppard Ave East at Twyn Rivers Dr North Side
85,85 - Sheppard East,Bus,Inbound,13902,Sheppard Ave East at Opposite Walkway to Murison Blvd
85,85 - Sheppard East,Bus,Inbound,14123,Sheppard Ave East at Ecopark Gate
85,85 - Sheppard East,Bus,Inbound,14357,70 Island Rd
85,85 - Sheppard East,Bus,Inbound,14631,Don Mills Station
85,85 - Sheppard East,Bus,Inbound,14974,Sheppard Ave East at Lamont Ave
85,85 - Sheppard East,Bus,Inbound,15018,Sheppard Ave East at Reidmount Ave - Agincourt GO Station
85,85 - Sheppard East,Bus,Inbound,15244,Sheppard Ave East at Midland Ave
85,85 - Sheppard East,Bus,Inbound,15245,Sheppard Ave East at Conlins Rd
85,85 - Sheppard East,Bus,Inbound,16731,Sheppard Ave East at Palmdale Dr
85,85 - Sheppard East,Bus,Inbound,16768,Sheppard Ave East at Allanford Rd
85,85 - Sheppard East,Bus,Inbound,16771,3530 Sheppard Ave East
85,85 - Sheppard East,Bus,Outbound,4591,Sheppard Ave East at Progress Ave
85,85 - Sheppard East,Bus,Outbound,5032,East Ave at Maberley Cres (South)
85,85 - Sheppard East,Bus,Outbound,5035,East Ave at East Willow Gate
85,85 - Sheppard East,Bus,Outbound,5036,East Ave at Fanfare Ave
85,85 - Sheppard East,Bus,Outbound,5037,East Ave at Golders Green Ave
85,85 - Sheppard East,Bus,Outbound,5039,East Ave at Kirkdene Dr
85,85 - Sheppard East,Bus,Outbound,5042,East Ave at Tudor Glen Cres
85,85 - Sheppard East,Bus,Outbound,5519,Rouge Hill GO Station Loop
85,85 - Sheppard East,Bus,Outbound,6053,Sheppard Ave East at Glen Watford Dr East Side
85,85 - Sheppard East,Bus,Outbound,6470,Island Rd at East Ave
85,85 - Sheppard East,Bus,Outbound,6471,Island Rd at Port Union Rd East Side
85,85 - Sheppard East,Bus,Outbound,6527,Toronto Zoo
85,85 - Sheppard East,Bus,Outbound,6564,Meadowvale Rd at Zoo Rd
85,85 - Sheppard East,Bus,Outbound,6573,Meadowvale Rd at Sheppard Ave East North Side
85,85 - Sheppard East,Bus,Outbound,7133,Sheppard Ave East at Walkway to Burrows Hall Blvd
85,85 - Sheppard East,Bus,Outbound,7146,Sheppard Ave East at Aragon Ave
85,85 - Sheppard East,Bus,Outbound,7154,Sheppard Ave East at Birchmount Rd
85,85 - Sheppard East,Bus,Outbound,7159,Sheppard Ave East at Breckon Gate
85,85 - Sheppard East,Bus,Outbound,7163,Sheppard Ave East at Brimley Rd East Side
85,85 - Sheppard East,Bus,Outbound,7173,Sheppard Ave East at Conlins Rd East Side
85,85 - Sheppard East,Bus,Outbound,7175,Sheppard Ave East at Consumers Rd East Side
85,85 - Sheppard East,Bus,Outbound,7177,Sheppard Ave East at Dean Park Rd
85,85 - Sheppard East,Bus,Outbound,7181,Sheppard Ave East at Durnford Rd
85,85 - Sheppard East,Bus,Outbound,7186,Sheppard Ave East at Harrisfarm Gate
85,85 - Sheppard East,Bus,Outbound,7188,Sheppard Ave East at Havenview Rd
85,85 - Sheppard East,Bus,Outbound,7190,2025 Sheppard Ave East
85,85 - Sheppard East,Bus,Outbound,7192,4725-4727 Sheppard Ave East
85,85 - Sheppard East,Bus,Outbound,7194,Sheppard Ave East at Idagrove Gate
85,85 - Sheppard East,Bus,Outbound,7196,Sheppard Ave East at Kennedy Rd
85,85 - Sheppard East,Bus,Outbound,7199,Sheppard Ave East at Kingston Rd
85,85 - Sheppard East,Bus,Outbound,7202,Sheppard Ave East at Lapsley Rd East Side
85,85 - Sheppard East,Bus,Outbound,7206,Sheppard Ave East at Markham Rd
85,85 - Sheppard East,Bus,Outbound,7210,Sheppard Ave East at McCowan Rd
85,85 - Sheppard East,Bus,Outbound,7212,Sheppard Ave East at Meadowvale Rd East Side
85,85 - Sheppard East,Bus,Outbound,7217,Sheppard Ave East at Midland Ave
85,85 - Sheppard East,Bus,Outbound,7219,Sheppard Ave East at Morningside Ave
85,85 - Sheppard East,Bus,Outbound,7221,Sheppard Ave East at Murison Blvd East Side
85,85 - Sheppard East,Bus,Outbound,7222,Sheppard Ave East at Neilson Rd
85,85 - Sheppard East,Bus,Outbound,7224,Sheppard Ave East at Palmdale Dr
85,85 - Sheppard East,Bus,Outbound,7228,Sheppard Ave East at Pharmacy Ave
85,85 - Sheppard East,Bus,Outbound,7232,Sheppard Ave East at Rainbow Ridge Ave
85,85 - Sheppard East,Bus,Outbound,7237,Sheppard Ave East at Rouge River Dr
85,85 - Sheppard East,Bus,Outbound,7238,Opposite 8270 Sheppard Ave East
85,85 - Sheppard East,Bus,Outbound,7240,Sheppard Ave East at Scunthorpe Rd
85,85 - Sheppard East,Bus,Outbound,7244,Sheppard Ave East at Settlers Rd
85,85 - Sheppard East,Bus,Outbound,7249,Sheppard Ave East at Tallpines Crt
85,85 - Sheppard East,Bus,Outbound,7250,Sheppard Ave East at Victoria Park Ave
85,85 - Sheppard East,Bus,Outbound,7252,Sheppard Ave East at Gateforth Dr
85,85 - Sheppard East,Bus,Outbound,7253,Sheppard Ave East at Opposite Walkway to Winstanly Cres
85,85 - Sheppard East,Bus,Outbound,7254,Sheppard Ave East at Warden Ave
85,85 - Sheppard East,Bus,Outbound,9343,Meadowvale Loop at Sheppard Ave East
85,85 - Sheppard East,Bus,Outbound,9778,Sheppard Ave East at Grand Marshall Dr
85,85 - Sheppard East,Bus,Outbound,9812,Sheppard Ave East at Vandorf St
85,85 - Sheppard East,Bus,Outbound,10480,Sheppard Ave East at Reidmount Ave - Agincourt GO Station
85,85 - Sheppard East,Bus,Outbound,11113,Sheppard Ave East at Twyn Rivers Dr South Side
85,85 - Sheppard East,Bus,Outbound,11669,Sheppard Ave East at Meadowvale Rd
85,85 - Sheppard East,Bus,Outbound,13705,Sheppard Ave East at Parkway Forest Dr East Side
85,85 - Sheppard East,Bus,Outbound,13889,Sheppard Ave East at Grand River Blvd South Side
85,85 - Sheppard East,Bus,Outbound,13901,Sheppard Ave East at Walkway to Murison Blvd
85,85 - Sheppard East,Bus,Outbound,14122,Sheppard Ave East at Ecopark Gate East Side
85,85 - Sheppard East,Bus,Outbound,14631,Don Mills Station
85,85 - Sheppard East,Bus,Outbound,15017,Sheppard Ave East at Lamont Ave East Side
85,85 - Sheppard East,Bus,Outbound,15732,Sheppard Ave East at Massie St East Side
85,85 - Sheppard East,Bus,Outbound,15734,Sheppard Ave East at Brownspring Rd East Side
85,85 - Sheppard East,Bus,Outbound,16769,Sheppard Ave East at Allanford Rd
85,85 - Sheppard East,Bus,Outbound,16770,Opposite 3526 Sheppard Ave East
86,86 - Scarborough,Bus,Inbound,1033,Eglinton Ave East at Gilder Dr
86,86 - Scarborough,Bus,Inbound,1038,North Service Rd at Eglinton Ave East
86,86 - Scarborough,Bus,Inbound,1040,Eglinton Ave East at Torrance Rd West Side
86,86 - Scarborough,Bus,Inbound,2242,Eglinton Ave East at Beachell St
86,86 - Scarborough,Bus,Inbound,2257,Eglinton Ave East at Cedar Dr
86,86 - Scarborough,Bus,Inbound,2260,Eglinton Ave East at Danforth Rd
86,86 - Scarborough,Bus,Inbound,2282,Eglinton Ave East at Kingston Rd West Side
86,86 - Scarborough,Bus,Inbound,2288,Eglinton Ave East at Markham Rd West Side
86,86 - Scarborough,Bus,Inbound,2293,Eglinton Ave East at McCowan Rd
86,86 - Scarborough,Bus,Inbound,3445,470 Coronation Dr
86,86 - Scarborough,Bus,Inbound,3454,Coronation Dr at Manse Rd
86,86 - Scarborough,Bus,Inbound,3456,Coronation Dr at Wallsend Dr
86,86 - Scarborough,Bus,Inbound,4424,Lawrence Ave East at Morningside Ave
86,86 - Scarborough,Bus,Inbound,4427,Lawrence Ave East at West Hill Dr
86,86 - Scarborough,Bus,Inbound,4459,Manse Rd at Deanscroft Sq North Side
86,86 - Scarborough,Bus,Inbound,4462,Manse Rd at Hainford St
86,86 - Scarborough,Bus,Inbound,5252,Lawrence Ave East at Collinsgrove Rd
86,86 - Scarborough,Bus,Inbound,5282,Lawrence Ave East at Kingston Rd
86,86 - Scarborough,Bus,Inbound,5285,Lawrence Ave East at Manse Rd West Side
86,86 - Scarborough,Bus,Inbound,6484,Kingston Rd at Beechgrove Dr
86,86 - Scarborough,Bus,Inbound,6486,Kingston Rd at Cromwell Rd West Side
86,86 - Scarborough,Bus,Inbound,6491,Kingston Rd at Manse Rd
86,86 - Scarborough,Bus,Inbound,6493,Kingston Rd at Military Trail
86,86 - Scarborough,Bus,Inbound,6495,Kingston Rd at Morningside Ave
86,86 - Scarborough,Bus,Inbound,6528,Toronto Zoo
86,86 - Scarborough,Bus,Inbound,6566,Meadowvale Rd at Ellesmere Rd
86,86 - Scarborough,Bus,Inbound,6568,Meadowvale Rd at Euclid Ave
86,86 - Scarborough,Bus,Inbound,6570,Meadowvale Rd at Kingston Rd
86,86 - Scarborough,Bus,Inbound,6575,Meadowvale Rd at Sheppard Ave East
86,86 - Scarborough,Bus,Inbound,6578,Meadowvale Rd at Dean Park Rd
86,86 - Scarborough,Bus,Inbound,6620,6070 Kingston Rd
86,86 - Scarborough,Bus,Inbound,6625,Highland Creek Overpass at Kingston Rd
86,86 - Scarborough,Bus,Inbound,9343,Meadowvale Loop at Sheppard Ave East
86,86 - Scarborough,Bus,Inbound,9672,Park Rd (Zoo) at Kirkhams Rd East Side
86,86 - Scarborough,Bus,Inbound,10914,Kingston Rd at Choiceland Blvd
86,86 - Scarborough,Bus,Inbound,13694,Kingston Rd at Old Kingston Rd
86,86 - Scarborough,Bus,Inbound,14710,Kennedy Station - Platform A
86,86 - Scarborough,Bus,Inbound,15278,Eglinton Ave East at Midland Ave
86,86 - Scarborough,Bus,Inbound,15901,Eglinton Ave East at Bellamy Rd North West Side - Eglinton GO Station
86,86 - Scarborough,Bus,Inbound,15902,Eglinton Ave East at Mason Rd West Side
86,86 - Scarborough,Bus,Inbound,15905,Kingston Rd at Scarborough Golf Club Rd West Side
86,86 - Scarborough,Bus,Inbound,15907,Kingston Rd at Celeste Dr West Side - Guildwood GO Station
86,86 - Scarborough,Bus,Inbound,15909,Kingston Rd at Galloway Rd West Side
86,86 - Scarborough,Bus,Inbound,15910,Kingston Rd at Poplar Rd West Side
86,86 - Scarborough,Bus,Inbound,15911,Kingston Rd at Lawrence Ave East South Side
86,86 - Scarborough,Bus,Inbound,16341,Kingston Rd at Highland Creek Overpass
86,86 - Scarborough,Bus,Outbound,1032,Eglinton Ave East at Falmouth Ave
86,86 - Scarborough,Bus,Outbound,1037,Eglinton Ave East at Midland Ave
86,86 - Scarborough,Bus,Outbound,1039,Eglinton Ave East at Torrance Rd
86,86 - Scarborough,Bus,Outbound,2241,Eglinton Ave East at Beachell St
86,86 - Scarborough,Bus,Outbound,2244,Eglinton Ave East at Bellamy Rd North - Eglinton GO Station
86,86 - Scarborough,Bus,Outbound,2256,Eglinton Ave East at Cedar Dr
86,86 - Scarborough,Bus,Outbound,2259,Eglinton Ave East at Danforth Rd
86,86 - Scarborough,Bus,Outbound,2283,Eglinton Ave East at Kingston Rd
86,86 - Scarborough,Bus,Outbound,2290,Eglinton Ave East at Mason Rd
86,86 - Scarborough,Bus,Outbound,2292,Eglinton Ave East at McCowan Rd
86,86 - Scarborough,Bus,Outbound,3314,Beechgrove Dr at Bethley Dr South Side
86,86 - Scarborough,Bus,Outbound,3318,Beechgrove Dr at Coronation Dr
86,86 - Scarborough,Bus,Outbound,3319,Beechgrove Dr at Dunstall Cres
86,86 - Scarborough,Bus,Outbound,3320,Beechgrove Dr at Janellan Ter
86,86 - Scarborough,Bus,Outbound,3446,640 Coronation Dr
86,86 - Scarborough,Bus,Outbound,3450,Coronation Dr at Chemical Crt
86,86 - Scarborough,Bus,Outbound,3456,Coronation Dr at Wallsend Dr
86,86 - Scarborough,Bus,Outbound,4211,Kingston Rd at Cathedral Bluffs Dr
86,86 - Scarborough,Bus,Outbound,4223,Kingston Rd at Fenwood Heights
86,86 - Scarborough,Bus,Outbound,4229,Kingston Rd at Guildwood Pkwy East Side
86,86 - Scarborough,Bus,Outbound,4241,Kingston Rd at McNab Blvd East Side
86,86 - Scarborough,Bus,Outbound,4247,Kingston Rd at Neilson Ave
86,86 - Scarborough,Bus,Outbound,4250,Kingston Rd at Parkcrest Dr
86,86 - Scarborough,Bus,Outbound,4253,Kingston Rd at Pine Ridge Dr
86,86 - Scarborough,Bus,Outbound,4255,Kingston Rd at Poplar Rd
86,86 - Scarborough,Bus,Outbound,4258,Kingston Rd at Ravine Dr
86,86 - Scarborough,Bus,Outbound,4269,Kingston Rd at Whitecap Blvd East Side
86,86 - Scarborough,Bus,Outbound,4413,Lawrence Ave East at Beechgrove Dr
86,86 - Scarborough,Bus,Outbound,4414,Lawrence Ave East at Bennett Rd
86,86 - Scarborough,Bus,Outbound,4418,Lawrence Ave East at Homestead Rd
86,86 - Scarborough,Bus,Outbound,4419,Lawrence Ave East at Ling Rd
86,86 - Scarborough,Bus,Outbound,4422,Lawrence Ave East at Megan Ave
86,86 - Scarborough,Bus,Outbound,4423,Lawrence Ave East at Morningside Ave
86,86 - Scarborough,Bus,Outbound,4425,Lawrence Ave East at Valia Rd
86,86 - Scarborough,Bus,Outbound,5284,Lawrence Ave East at Manse Rd East Side
86,86 - Scarborough,Bus,Outbound,6483,Kingston Rd at Beechgrove Dr
86,86 - Scarborough,Bus,Outbound,6488,Kingston Rd at Lawrence Ave East
86,86 - Scarborough,Bus,Outbound,6489,Lawson Rd at Highway 2A Overpass
86,86 - Scarborough,Bus,Outbound,6490,Kingston Rd at Manse Rd
86,86 - Scarborough,Bus,Outbound,6492,Kingston Rd at Military Trail
86,86 - Scarborough,Bus,Outbound,6494,Kingston Rd at Morningside Ave
86,86 - Scarborough,Bus,Outbound,6528,Toronto Zoo
86,86 - Scarborough,Bus,Outbound,6564,Meadowvale Rd at Zoo Rd
86,86 - Scarborough,Bus,Outbound,6565,Meadowvale Rd at Ellesmere Rd
86,86 - Scarborough,Bus,Outbound,6569,Meadowvale Rd at Generation Blvd
86,86 - Scarborough,Bus,Outbound,6571,Meadowvale Rd at Kingston Rd North Side
86,86 - Scarborough,Bus,Outbound,6573,Meadowvale Rd at Sheppard Ave East North Side
86,86 - Scarborough,Bus,Outbound,6625,Highland Creek Overpass at Kingston Rd
86,86 - Scarborough,Bus,Outbound,9343,Meadowvale Loop at Sheppard Ave East
86,86 - Scarborough,Bus,Outbound,11185,Lawrence Ave East at Morning Dew Rd
86,86 - Scarborough,Bus,Outbound,11668,Meadowvale Rd at Sheppard Ave East
86,86 - Scarborough,Bus,Outbound,12540,Kingston Rd at Brimley Rd
86,86 - Scarborough,Bus,Outbound,12543,Kingston Rd at Eglinton Ave East
86,86 - Scarborough,Bus,Outbound,12549,Kingston Rd at Markham Rd
86,86 - Scarborough,Bus,Outbound,13466,Kingston Rd at Old Kingston Rd
86,86 - Scarborough,Bus,Outbound,14316,Meadowvale Rd at Lavery Trail
86,86 - Scarborough,Bus,Outbound,14441,Kingston Rd at Choiceland Blvd
86,86 - Scarborough,Bus,Outbound,14710,Kennedy Station - Platform A
86,86 - Scarborough,Bus,Outbound,15744,Kingston Rd at St Clair Ave East
86,86 - Scarborough,Bus,Outbound,15903,Eglinton Ave East at Markham Rd East Side
86,86 - Scarborough,Bus,Outbound,15904,Kingston Rd at Scarborough Golf Club Rd East Side
86,86 - Scarborough,Bus,Outbound,15906,Kingston Rd at Celeste Dr East Side - Guildwood GO Station
86,86 - Scarborough,Bus,Outbound,15908,Kingston Rd at Galloway Rd East Side
