stop_id,stop_name,bus_route_numbers,bus_route_names,directions,route_direction_pairs,eastbound_southbound_routes,westbound_northbound_routes,route_count
5363,Lawrence Ave West at Dufflaw Rd,52; 59; 352; 400,52 - Lawrence West; 59 - Maple Leaf; 352 - Lawrence West; 400 - Lawrence Manor,WESTBOUND,52:WESTBOUND; 59:WESTBOUND; 352:WESTBOUND; 400:WESTBOUND,,52; 59; 352; 400,4
5364,Lawrence Ave West at Dufflaw Rd,52; 59; 352; 400,52 - Lawrence West; 59 - Maple Leaf; 352 - Lawrence West; 400 - Lawrence Manor,EASTBOUND,52:EASTBOUND; 59:EASTBOUND; 352:EASTBOUND; 400:EASTBOUND,52; 59; 352; 400,,4
5365,Lawrence Ave West at Duplex Ave,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5366,Lawrence Ave West at Duval Dr,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5367,Lawrence Ave West at Duval Dr,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5368,Lawrence Ave West at Elm Rd West Side,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5369,Lawrence Ave West at Englemount Ave East Side,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5370,Lawrence Ave West at Glen Rush Blvd,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5371,Lawrence Ave West at Glenmount Ave,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5373,Lawrence Ave West at Good Shepherd Crt,52; 59; 352; 400,52 - Lawrence West; 59 - Maple Leaf; 352 - Lawrence West; 400 - Lawrence Manor,WESTBOUND,52:WESTBOUND; 59:WESTBOUND; 352:WESTBOUND; 400:WESTBOUND,,52; 59; 352; 400,4
5374,Lawrence Ave West at Greer Rd,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5375,Lawrence Ave West at Greer Rd,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5376,Lawrence Ave West at Grey Rd,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5377,Lawrence Ave West at Hickory Tree Rd,52; 79; 352,52 - Lawrence West; 79 - Scarlett Rd; 352 - Lawrence West,WESTBOUND; SOUTHBOUND,52:WESTBOUND; 79:SOUTHBOUND; 352:WESTBOUND,79,52; 352,3
2824,Lawrence Ave West at Jane St,52; 79; 158; 352; 952,52 - Lawrence West; 79 - Scarlett Rd; 158 - Trethewey; 352 - Lawrence West; 952 - Lawrence West Express,WESTBOUND; SOUTHBOUND; NORTHBOUND,52:WESTBOUND; 79:SOUTHBOUND; 79:NORTHBOUND; 158:WESTBOUND; 352:WESTBOUND; 952:WESTBOUND,79,52; 79; 158; 352; 952,5
5379,Lawrence Ave West at Jane St,52; 352; 952,52 - Lawrence West; 352 - Lawrence West; 952 - Lawrence West Express,EASTBOUND,52:EASTBOUND; 352:EASTBOUND; 952:EASTBOUND,52; 352; 952,,3
16133,Lawrence Ave West at Jane St West Side,158,158 - Trethewey,EASTBOUND,158:EASTBOUND,158,,1
5380,Lawrence Ave West at Jedburgh Rd,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5382,Lawrence Ave West at Keele St,52; 352; 400; 952,52 - Lawrence West; 352 - Lawrence West; 400 - Lawrence Manor; 952 - Lawrence West Express,EASTBOUND,52:EASTBOUND; 352:EASTBOUND; 400:EASTBOUND; 952:EASTBOUND,52; 352; 400; 952,,4
5381,Lawrence Ave West at Keele St East Side,52; 352; 400; 952,52 - Lawrence West; 352 - Lawrence West; 400 - Lawrence Manor; 952 - Lawrence West Express,WESTBOUND,52:WESTBOUND; 352:WESTBOUND; 400:WESTBOUND; 952:WESTBOUND,,52; 352; 400; 952,4
5384,Lawrence Ave West at Kimbark Blvd,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5385,Lawrence Ave West at Ledbury St,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5386,Lawrence Ave West at Ledbury St,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5387,Lawrence Ave West at Little Ave,52; 79; 352,52 - Lawrence West; 79 - Scarlett Rd; 352 - Lawrence West,EASTBOUND; NORTHBOUND,52:EASTBOUND; 79:NORTHBOUND; 352:EASTBOUND,52; 352,79,3
5388,Lawrence Ave West at Lorindale Ave,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5355,Lawrence Ave West at Lorindale Ave East Side,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5389,Lawrence Ave West at Marlee Ave,52; 59; 352; 400,52 - Lawrence West; 59 - Maple Leaf; 352 - Lawrence West; 400 - Lawrence Manor,WESTBOUND,52:WESTBOUND; 59:WESTBOUND; 352:WESTBOUND; 400:WESTBOUND,,52; 59; 352; 400,4
5390,Lawrence Ave West at Marlee Ave West Side,52; 59; 352,52 - Lawrence West; 59 - Maple Leaf; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 59:EASTBOUND; 352:EASTBOUND,52; 59; 352,,3
5391,Lawrence Ave West at Olympia Dr East Side,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5394,Lawrence Ave West at Pimlico Rd,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5393,Lawrence Ave West at Pimlico Rd West Side,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5395,Lawrence Ave West at Pine St,52; 79; 158; 352; 952,52 - Lawrence West; 79 - Scarlett Rd; 158 - Trethewey; 352 - Lawrence West; 952 - Lawrence West Express,WESTBOUND; SOUTHBOUND,52:WESTBOUND; 79:SOUTHBOUND; 158:WESTBOUND; 352:WESTBOUND; 952:WESTBOUND,79,52; 158; 352; 952,5
5396,Lawrence Ave West at Pine St,52; 158; 352; 952,52 - Lawrence West; 158 - Trethewey; 352 - Lawrence West; 952 - Lawrence West Express,EASTBOUND,52:EASTBOUND; 158:EASTBOUND; 352:EASTBOUND; 952:EASTBOUND,52; 158; 352; 952,,4
5397,Lawrence Ave West at Ralph St - Weston GO Station,52; 79; 158; 352,52 - Lawrence West; 79 - Scarlett Rd; 158 - Trethewey; 352 - Lawrence West,WESTBOUND; SOUTHBOUND,52:WESTBOUND; 79:SOUTHBOUND; 158:WESTBOUND; 352:WESTBOUND,79,52; 158; 352,4
5398,Lawrence Ave West at Ralph St West Side,52; 79; 158; 352,52 - Lawrence West; 79 - Scarlett Rd; 158 - Trethewey; 352 - Lawrence West,EASTBOUND; NORTHBOUND,52:EASTBOUND; 79:NORTHBOUND; 158:EASTBOUND; 352:EASTBOUND,52; 158; 352,79,4
5392,Lawrence Ave West at Rosewell Ave East Side,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5399,Lawrence Ave West at Roxaline St,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5400,Lawrence Ave West at Roxaline St,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5401,Lawrence Ave West at Royal York Rd,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5402,Lawrence Ave West at Royal York Rd East Side,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5403,Lawrence Ave West at Sage Ave,52; 59; 352; 400,52 - Lawrence West; 59 - Maple Leaf; 352 - Lawrence West; 400 - Lawrence Manor,WESTBOUND,52:WESTBOUND; 59:WESTBOUND; 352:WESTBOUND; 400:WESTBOUND,,52; 59; 352; 400,4
5404,Lawrence Ave West at Sage Ave,52; 59; 352; 400,52 - Lawrence West; 59 - Maple Leaf; 352 - Lawrence West; 400 - Lawrence Manor,EASTBOUND,52:EASTBOUND; 59:EASTBOUND; 352:EASTBOUND; 400:EASTBOUND,52; 59; 352; 400,,4
5405,Lawrence Ave West at Scarlett Rd,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5406,Lawrence Ave West at Scarlett Rd,52; 352; 952,52 - Lawrence West; 352 - Lawrence West; 952 - Lawrence West Express,EASTBOUND,52:EASTBOUND; 352:EASTBOUND; 952:EASTBOUND,52; 352; 952,,3
6046,Lawrence Ave West at Scarlett Rd East Side,52; 352; 952,52 - Lawrence West; 352 - Lawrence West; 952 - Lawrence West Express,WESTBOUND,52:WESTBOUND; 352:WESTBOUND; 952:WESTBOUND,,52; 352; 952,3
5408,Lawrence Ave West at Shermount Ave,109; 352,109 - Ranee; 352 - Lawrence West,NORTHBOUND; EASTBOUND,109:NORTHBOUND; 352:EASTBOUND,352,109,2
5407,Lawrence Ave West at Shermount Ave East Side,109; 352,109 - Ranee; 352 - Lawrence West,SOUTHBOUND; WESTBOUND,109:SOUTHBOUND; 352:WESTBOUND,109,352,2
5410,Lawrence Ave West at Varna Dr West Side,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5354,Lawrence Ave West at Via Bagnato,52; 59; 352; 400,52 - Lawrence West; 59 - Maple Leaf; 352 - Lawrence West; 400 - Lawrence Manor,EASTBOUND,52:EASTBOUND; 59:EASTBOUND; 352:EASTBOUND; 400:EASTBOUND,52; 59; 352; 400,,4
5411,Lawrence Ave West at Welland Rd,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
5414,Lawrence Ave West at Weston Rd,52; 79; 352; 952,52 - Lawrence West; 79 - Scarlett Rd; 352 - Lawrence West; 952 - Lawrence West Express,WESTBOUND; SOUTHBOUND,52:WESTBOUND; 79:SOUTHBOUND; 352:WESTBOUND; 952:WESTBOUND,79,52; 352; 952,4
5415,Lawrence Ave West at Weston Rd - Weston GO Station,52; 79; 158; 352,52 - Lawrence West; 79 - Scarlett Rd; 158 - Trethewey; 352 - Lawrence West,EASTBOUND; NORTHBOUND,52:EASTBOUND; 79:NORTHBOUND; 158:EASTBOUND; 352:EASTBOUND,52; 158; 352,79,4
16134,Lawrence Ave West at Weston Rd East Side,158,158 - Trethewey,WESTBOUND,158:WESTBOUND,,158,1
5413,Lawrence Ave West at Weston Rd West Side,52; 79; 352; 952,52 - Lawrence West; 79 - Scarlett Rd; 352 - Lawrence West; 952 - Lawrence West Express,EASTBOUND; NORTHBOUND,52:EASTBOUND; 79:NORTHBOUND; 352:EASTBOUND; 952:EASTBOUND,52; 352; 952,79,4
5418,Lawrence Ave West at Westona St East Side,52; 352,52 - Lawrence West; 352 - Lawrence West,WESTBOUND,52:WESTBOUND; 352:WESTBOUND,,52; 352,2
5417,Lawrence Ave West at Westona St West Side,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
1234,Lawrence Ave at Yonge St - Lawrence Station,124; 162; 352,124 - Sunnybrook; 162 - Lawrence-Donway; 352 - Lawrence West,EASTBOUND,124:EASTBOUND; 162:EASTBOUND; 352:EASTBOUND,124; 162; 352,,3
11638,Lawrence Plaza at Canada Trust,400,400 - Lawrence Manor,EASTBOUND; WESTBOUND,400:EASTBOUND; 400:WESTBOUND,400,400,1
11637,Lawrence Sq at Northwest Entrance,400,400 - Lawrence Manor,EASTBOUND; WESTBOUND,400:EASTBOUND; 400:WESTBOUND,400,400,1
14725,Lawrence Station,52,52 - Lawrence West,EASTBOUND; WESTBOUND,52:EASTBOUND; 52:WESTBOUND,52,52,1
14726,Lawrence Station,124,124 - Sunnybrook,EASTBOUND; WESTBOUND,124:EASTBOUND; 124:WESTBOUND,124,124,1
14727,Lawrence Station,162,162 - Lawrence-Donway,EASTBOUND; WESTBOUND,162:EASTBOUND; 162:WESTBOUND,162,162,1
15184,Lawrence Station,52; 952,52 - Lawrence West; 952 - Lawrence West Express,EASTBOUND; WESTBOUND,52:EASTBOUND; 52:WESTBOUND; 952:EASTBOUND; 952:WESTBOUND,52; 952,52; 952,2
12202,Lawrence West Station,52; 352; 952,52 - Lawrence West; 352 - Lawrence West; 952 - Lawrence West Express,WESTBOUND,52:WESTBOUND; 352:WESTBOUND; 952:WESTBOUND,,52; 352; 952,3
12203,Lawrence West Station,52; 352,52 - Lawrence West; 352 - Lawrence West,EASTBOUND,52:EASTBOUND; 352:EASTBOUND,52; 352,,2
14731,Lawrence West Station,109; 400,109 - Ranee; 400 - Lawrence Manor,SOUTHBOUND; NORTHBOUND; EASTBOUND; WESTBOUND,109:SOUTHBOUND; 109:NORTHBOUND; 400:EASTBOUND; 400:WESTBOUND,109; 400,109; 400,2
14732,Lawrence West Station,59; 109,59 - Maple Leaf; 109 - Ranee,EASTBOUND; WESTBOUND; NORTHBOUND,59:EASTBOUND; 59:WESTBOUND; 109:NORTHBOUND,59,59; 109,2
14733,Lawrence West Station,52; 952,52 - Lawrence West; 952 - Lawrence West Express,EASTBOUND,52:EASTBOUND; 952:EASTBOUND,52; 952,,2
14734,Lawrence West Station,52,52 - Lawrence West,EASTBOUND,52:EASTBOUND,52,,1
14735,Lawrence West Station,52,52 - Lawrence West,EASTBOUND,52:EASTBOUND,52,,1
9890,Lawson Rd at Brumwell St,38,38 - Highland Creek,EASTBOUND,38:EASTBOUND,38,,1
7923,Lawson Rd at Brumwell St East Side,38,38 - Highland Creek,WESTBOUND,38:WESTBOUND,,38,1
7925,Lawson Rd at Cedarview Dr,38,38 - Highland Creek,EASTBOUND,38:EASTBOUND,38,,1
7924,Lawson Rd at Cedarview Dr East Side,38,38 - Highland Creek,WESTBOUND,38:WESTBOUND,,38,1
7927,Lawson Rd at Centennial Rd,38,38 - Highland Creek,WESTBOUND,38:WESTBOUND,,38,1
7926,Lawson Rd at Centennial Rd West Side,38,38 - Highland Creek,EASTBOUND,38:EASTBOUND,38,,1
6489,Lawson Rd at Highway 2A Overpass,86; 386; 986,86 - Scarborough; 386 - Scarborough; 986 - Scarborough Express,WESTBOUND,86:WESTBOUND; 386:WESTBOUND; 986:WESTBOUND,,86; 386; 986,3
7920,Lawson Rd at Highway 2A Overpass East Side,38,38 - Highland Creek,WESTBOUND,38:WESTBOUND,,38,1
7480,Lawson Rd at Kingston Rd - Highway 2A Overpass,38,38 - Highland Creek,WESTBOUND,38:WESTBOUND,,38,1
7933,Lawson Rd at Meadowvale Rd,38,38 - Highland Creek,WESTBOUND,38:WESTBOUND,,38,1
7932,Lawson Rd at Meadowvale Rd West Side,38,38 - Highland Creek,EASTBOUND,38:EASTBOUND,38,,1
7934,Lawson Rd at Port Union Rd,38,38 - Highland Creek,WESTBOUND,38:WESTBOUND,,38,1
16415,Lawson Rd at Roydawn Ct,38,38 - Highland Creek,WESTBOUND,38:WESTBOUND,,38,1
16416,Lawson Rd at Satchell Blvd West Side,38,38 - Highland Creek,EASTBOUND,38:EASTBOUND,38,,1
7935,Lawson Rd at Wichey Rd,38,38 - Highland Creek,WESTBOUND,38:WESTBOUND,,38,1
9889,Lawson Rd at Wichey Rd,38,38 - Highland Creek,EASTBOUND,38:EASTBOUND,38,,1
4430,Le Page Crt at Ceramic Rd,101,101 - Downsview Park,WESTBOUND,101:WESTBOUND,,101,1
4432,Le Page Crt at Keele St,101,101 - Downsview Park,SOUTHBOUND,101:SOUTHBOUND,101,,1
4431,Le Page Crt at Keele St East Side,101,101 - Downsview Park,WESTBOUND,101:WESTBOUND,,101,1
9158,Leslie St at Ballyronan Rd,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5421,Leslie St at Bannatyne Dr North Side,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5426,Leslie St at Bannatyne Dr South Side,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
5427,Leslie St at Bond Ave,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5430,Leslie St at Castlebury Cres,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5431,Leslie St at Clansman Blvd,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5432,Leslie St at Coldwater Rd,51; 115,51 - Leslie; 115 - Silver Hills,SOUTHBOUND; WESTBOUND,51:SOUTHBOUND; 115:WESTBOUND,51,115,2
1238,Leslie St at Commissioners St,83,83 - Jones,NORTHBOUND,83:NORTHBOUND,,83,1
1237,Leslie St at Commissioners St North Side,83,83 - Jones,SOUTHBOUND,83:SOUTHBOUND,83,,1
5433,Leslie St at Corning Rd,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5434,Leslie St at Corning Rd,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
9160,Leslie St at Cummer Ave,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5436,Leslie St at Denlow Blvd,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
5438,Leslie St at Dexter Blvd,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5437,Leslie St at Dexter Blvd South Side,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
11145,Leslie St at Eastern Ave,83,83 - Jones,NORTHBOUND,83:NORTHBOUND,,83,1
13421,Leslie St at Eastern Ave,83,83 - Jones,SOUTHBOUND,83:SOUTHBOUND,83,,1
5439,Leslie St at Eglinton Ave East North Side,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5487,Leslie St at Elsa Vineway South Side,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5450,Leslie St at Esther Shiner Blvd,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5441,Leslie St at Farmstead Rd,51; 115,51 - Leslie; 115 - Silver Hills,NORTHBOUND; EASTBOUND,51:NORTHBOUND; 115:EASTBOUND,115,51,2
5442,Leslie St at Finch Ave East,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5443,Leslie St at Finch Ave East,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5445,Leslie St at Francine Dr,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5444,Leslie St at Francine Dr South Side,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5448,Leslie St at Greyhound Dr South Side,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5452,Leslie St at Kirkwood Rd,51; 115,51 - Leslie; 115 - Silver Hills,NORTHBOUND; EASTBOUND,51:NORTHBOUND; 115:EASTBOUND,115,51,2
5451,Leslie St at Kirkwood Rd North Side,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
1240,Leslie St at Lake Shore Blvd East,83,83 - Jones,NORTHBOUND,83:NORTHBOUND,,83,1
5455,Leslie St at Lawrence Ave East,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5453,Leslie St at Lawrence Ave East North Side,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5454,Leslie St at Lawrence Ave East South Side,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
10757,Leslie St at Lesmill Rd,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
10758,Leslie St at Lesmill Rd South Side,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
5456,Leslie St at Longwood Dr,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
5457,Leslie St at Marowyne Dr,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5458,Leslie St at Marowyne Dr,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5459,Leslie St at Marshfield Crt,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5460,Leslie St at McNicoll Ave,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
1241,Leslie St at Mosley St,83,83 - Jones,SOUTHBOUND,83:SOUTHBOUND,83,,1
5461,Leslie St at Nymark Ave,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5462,Leslie St at Nymark Ave,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
9162,Leslie St at Old Cummer Ave - Old Cummer GO Station,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5463,Leslie St at Old Cummer Ave North Side,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5447,Leslie St at Opposite Oriole GO Station North Side,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
9161,Leslie St at Oriole GO Station South Side,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
5469,Leslie St at Overland Dr,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
16144,Leslie St at Overland Dr North Side,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
15063,Leslie St at Queen St East,31,31 - Greenwood,SOUTHBOUND,31:SOUTHBOUND,31,,1
11377,Leslie St at Queen St East South Side,31; 83,31 - Greenwood; 83 - Jones,NORTHBOUND,31:NORTHBOUND; 83:NORTHBOUND,,31; 83,2
5471,Leslie St at Ravel Rd North Side - Old Cummer GO Station,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5472,Leslie St at Rippleton Rd,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
5476,Leslie St at Sheppard Ave East,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
9166,Leslie St at Sheppard Ave East,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
9167,Leslie St at Sheppard Ave East North Side,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5478,Leslie St at Southwell Dr North Side,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5480,Leslie St at Steeles Ave East,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5479,Leslie St at Steeles Ave East South Side,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5481,Leslie St at Talwood Dr (North),51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5482,Leslie St at Talwood Dr (North),51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
5484,Leslie St at Talwood Dr (South),51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
5483,Leslie St at Talwood Dr (South) South Side,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
9168,Leslie St at Thorny Vineway,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5489,Leslie St at Thorny Vineway (South),151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5488,Leslie St at Thorny Vineway (South) North Side,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5490,Leslie St at Van Horne Ave,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,151,,1
5491,Leslie St at Van Horne Ave,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND,,151,1
5492,Leslie St at York Mills Rd,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
9169,Leslie St at York Mills Rd South Side,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
14620,Leslie Station,51,51 - Leslie,SOUTHBOUND; NORTHBOUND,51:SOUTHBOUND; 51:NORTHBOUND,51,51,1
14621,Leslie Station,151,151 - Leslie North,NORTHBOUND,151:NORTHBOUND; 151:NORTHBOUND,151,151,1
2828,Lesmill Rd at Duncan Mill Rd,122,122 - Graydon Hall,WESTBOUND,122:WESTBOUND,,122,1
9665,Lesmill Rd at Valleybrook Dr,122,122 - Graydon Hall,EASTBOUND,122:EASTBOUND,122,,1
2829,Lesmill Rd at Valleybrook Dr West Side,122,122 - Graydon Hall,WESTBOUND,122:WESTBOUND,,122,1
9777,Lesmill Rd at York Mills Rd,122,122 - Graydon Hall,EASTBOUND,122:EASTBOUND,122,,1
2830,Lesmill Rd at York Mills Rd North Side,122,122 - Graydon Hall,WESTBOUND,122:WESTBOUND,,122,1
14539,Liberty St at Atlantic Ave,63; 329,63 - Ossington; 329 - Dufferin,NORTHBOUND; SOUTHBOUND,63:NORTHBOUND; 329:SOUTHBOUND,329,63,2
16382,Liberty St at Atlantic Ave East Side,329,329 - Dufferin,NORTHBOUND,329:NORTHBOUND,,329,1
10264,Linkwood Lane at 5 Shady Golfway,100,100 - Flemingdon Park,NORTHBOUND,100:NORTHBOUND,,100,1
10271,Linkwood Lane at Opposite 5 Shady Golfway,100,100 - Flemingdon Park,SOUTHBOUND,100:SOUTHBOUND,100,,1
10266,Linkwood Lane at Spanbridge Rd,100,100 - Flemingdon Park,NORTHBOUND,100:NORTHBOUND,,100,1
10272,Linkwood Lane at St Dennis Dr,100,100 - Flemingdon Park,SOUTHBOUND,100:SOUTHBOUND,100,,1
10265,Linkwood Lane at Windy Golfway (South),100,100 - Flemingdon Park,NORTHBOUND,100:NORTHBOUND,,100,1
10270,Linkwood Lane at Windy Golfway (South),100,100 - Flemingdon Park,SOUTHBOUND,100:SOUTHBOUND,100,,1
11243,Littles Rd at Birrell Ave,131,131 - Nugget,WESTBOUND,131:WESTBOUND,131,,1
11244,Littles Rd at Birrell Ave,131,131 - Nugget,EASTBOUND,131:EASTBOUND,,131,1
11242,Littles Rd at Grayson Cres (North),131,131 - Nugget,WESTBOUND,131:WESTBOUND,131,,1
11245,Littles Rd at Grayson Cres (North) South Side,131,131 - Nugget,EASTBOUND,131:EASTBOUND,,131,1
11246,Littles Rd at Morningview Trail,131,131 - Nugget,EASTBOUND,131:EASTBOUND,,131,1
10951,Littles Rd at Old Finch Ave,39; 131,39 - Finch East; 131 - Nugget,EASTBOUND; WESTBOUND,39:EASTBOUND; 131:WESTBOUND,39; 131,,2
10956,Littles Rd at Sewells Rd,131,131 - Nugget,EASTBOUND,131:EASTBOUND,,131,1
10950,Littles Rd at Sewells Rd North Side,39; 131,39 - Finch East; 131 - Nugget,EASTBOUND; WESTBOUND,39:EASTBOUND; 39:EASTBOUND; 131:WESTBOUND,39; 131,39,2
5494,Lloyd Manor Rd at Beaverbrook Ave,46,46 - Martin Grove,SOUTHBOUND,46:SOUTHBOUND,46,,1
5495,Lloyd Manor Rd at Beaverbrook Ave,46,46 - Martin Grove,NORTHBOUND,46:NORTHBOUND,,46,1
5497,Lloyd Manor Rd at Firwood Cres,46,46 - Martin Grove,NORTHBOUND,46:NORTHBOUND,,46,1
